,Austen_Persuasion,Doyle_TheHound,Austen_Pride,Doyle_TheLostWorld
familiarly,0.0,0.0,2.0,0.0
families,8.0,1.0,7.0,0.0
family,80.0,37.0,152.0,2.0
famine,0.0,0.0,0.0,1.0
famous,1.0,3.0,0.0,8.0
fanatic,0.0,0.0,0.0,2.0
fancied,10.0,0.0,7.0,0.0
fancies,0.0,1.0,0.0,1.0
fanciful,0.0,0.0,0.0,1.0
fancy,7.0,6.0,19.0,6.0
fancying,4.0,0.0,4.0,0.0
fang,0.0,0.0,0.0,1.0
fangs,0.0,2.0,0.0,0.0
fanny,4.0,0.0,0.0,0.0
fantastic,0.0,5.0,0.0,2.0
far,32.0,43.0,58.0,63.0
fare,1.0,3.0,2.0,0.0
farewell,1.0,0.0,3.0,1.0
faring,1.0,0.0,0.0,0.0
farm,3.0,4.0,2.0,0.0
farmer,2.0,1.0,0.0,0.0
farmers,0.0,4.0,0.0,0.0
farmhouse,0.0,1.0,1.0,0.0
farming,0.0,1.0,0.0,0.0
farrier,0.0,1.0,0.0,0.0
farther,16.0,8.0,15.0,12.0
farthest,0.0,2.0,0.0,1.0
farthing,1.0,0.0,1.0,0.0
fascinated,0.0,0.0,0.0,2.0
fascinating,0.0,1.0,0.0,0.0
fascination,1.0,2.0,0.0,2.0
fascinations,0.0,0.0,0.0,1.0
fashion,3.0,5.0,7.0,9.0
fashionable,3.0,0.0,1.0,0.0
fashioned,4.0,3.0,0.0,0.0
fashions,0.0,0.0,2.0,0.0
fast,4.0,1.0,8.0,8.0
fasten,1.0,0.0,0.0,0.0
fastened,0.0,2.0,1.0,3.0
faster,0.0,0.0,0.0,3.0
fastidious,2.0,0.0,2.0,0.0
fastidiousness,1.0,0.0,0.0,0.0
fat,2.0,0.0,1.0,1.0
fatal,1.0,4.0,0.0,1.0
fate,5.0,5.0,2.0,14.0
fated,2.0,0.0,0.0,2.0
fates,0.0,1.0,0.0,0.0
fath,0.0,1.0,0.0,0.0
fathead,0.0,0.0,0.0,1.0
father,117.0,13.0,135.0,5.0
fathers,1.0,1.0,0.0,0.0
fatigue,2.0,1.0,4.0,1.0
fatigued,1.0,0.0,4.0,0.0
fatigues,1.0,0.0,0.0,0.0
fatuous,0.0,0.0,0.0,2.0
fault,4.0,1.0,7.0,3.0
faultless,0.0,0.0,1.0,0.0
faults,2.0,0.0,4.0,0.0
faulty,0.0,0.0,3.0,0.0
fauna,0.0,0.0,0.0,2.0
favor,0.0,0.0,1.0,4.0
favorable,0.0,0.0,0.0,4.0
favorite,0.0,0.0,0.0,3.0
favour,17.0,5.0,21.0,0.0
favourable,4.0,0.0,12.0,0.0
favourably,1.0,0.0,2.0,0.0
favoured,0.0,0.0,1.0,0.0
favourer,1.0,0.0,0.0,0.0
favourite,8.0,3.0,22.0,0.0
favourites,1.0,0.0,2.0,0.0
favours,0.0,0.0,2.0,0.0
fawns,0.0,0.0,0.0,1.0
fazenda,0.0,0.0,0.0,3.0
fear,3.0,26.0,25.0,23.0
feared,6.0,3.0,10.0,0.0
fearful,3.0,0.0,5.0,4.0
fearfully,1.0,0.0,0.0,0.0
fearing,4.0,1.0,3.0,0.0
fearless,2.0,0.0,1.0,0.0
fearlessness,1.0,0.0,0.0,0.0
fears,4.0,8.0,9.0,2.0
fearsome,0.0,0.0,0.0,5.0
feather,0.0,0.0,1.0,0.0
feathered,0.0,0.0,0.0,1.0
feathers,0.0,0.0,1.0,2.0
feathery,0.0,0.0,0.0,2.0
feature,1.0,0.0,2.0,1.0
featured,0.0,1.0,0.0,0.0
features,9.0,9.0,8.0,4.0
february,2.0,0.0,1.0,0.0
fed,1.0,1.0,0.0,0.0
feeble,0.0,1.0,0.0,5.0
feebleness,1.0,0.0,0.0,0.0
feebly,0.0,0.0,0.0,1.0
feeder,0.0,0.0,0.0,1.0
feeding,0.0,0.0,0.0,1.0
feel,44.0,16.0,39.0,13.0
feeling,37.0,6.0,38.0,11.0
feelingly,1.0,0.0,1.0,0.0
feelings,75.0,6.0,86.0,4.0
feels,1.0,0.0,4.0,0.0
feet,2.0,17.0,1.0,68.0
feign,1.0,0.0,0.0,0.0
felicitations,0.0,0.0,1.0,0.0
felicities,1.0,0.0,0.0,0.0
felicitous,1.0,0.0,0.0,0.0
felicity,7.0,0.0,18.0,0.0
fell,9.0,12.0,2.0,23.0
fellah,0.0,0.0,0.0,27.0
fellahs,0.0,0.0,0.0,1.0
felled,0.0,0.0,0.0,2.0
fellow,18.0,34.0,9.0,24.0
fellows,3.0,0.0,2.0,6.0
felony,0.0,1.0,0.0,0.0
felow,1.0,0.0,0.0,0.0
felt,80.0,10.0,100.0,19.0
female,3.0,0.0,8.0,0.0
females,2.0,0.0,2.0,3.0
fence,0.0,1.0,0.0,0.0
fender,0.0,0.0,1.0,0.0
fern,0.0,0.0,0.0,2.0
fernando,0.0,0.0,0.0,1.0
ferns,0.0,2.0,0.0,6.0
fernworthy,0.0,3.0,0.0,0.0
ferocious,0.0,0.0,0.0,9.0
ferocity,0.0,1.0,0.0,1.0
ferrule,0.0,1.0,0.0,0.0
fertile,0.0,2.0,0.0,0.0
fervent,3.0,0.0,1.0,0.0
fervently,0.0,0.0,1.0,0.0
fervour,1.0,0.0,0.0,0.0
festered,0.0,0.0,0.0,1.0
fetch,3.0,0.0,3.0,4.0
fetched,0.0,0.0,1.0,0.0
fetching,1.0,0.0,0.0,0.0
feuds,0.0,0.0,0.0,3.0
fever,2.0,2.0,0.0,7.0
feverish,0.0,1.0,2.0,0.0
few,62.0,34.0,71.0,39.0
fewer,0.0,0.0,1.0,2.0
fiber,0.0,0.0,0.0,1.0
fickleness,1.0,0.0,0.0,1.0
fiddlestick,0.0,0.0,0.0,1.0
fidelity,0.0,1.0,0.0,0.0
fidget,0.0,0.0,1.0,0.0
fidgets,0.0,0.0,1.0,0.0
fidgety,0.0,0.0,1.0,0.0
fied,0.0,1.0,0.0,0.0
field,2.0,3.0,3.0,6.0
fields,1.0,2.0,1.0,2.0
fiend,0.0,3.0,0.0,0.0
fiendish,0.0,1.0,0.0,0.0
fiends,0.0,1.0,0.0,0.0
fierce,0.0,2.0,0.0,9.0
fiercely,0.0,1.0,0.0,1.0
fiercest,0.0,0.0,0.0,1.0
fiery,0.0,3.0,0.0,2.0
fifteen,3.0,0.0,4.0,7.0
fifth,0.0,0.0,1.0,1.0
fifty,6.0,3.0,6.0,15.0
fight,0.0,2.0,2.0,4.0
fighters,0.0,0.0,0.0,1.0
fighting,0.0,1.0,1.0,1.0
fights,0.0,1.0,0.0,1.0
figure,4.0,16.0,8.0,21.0
figures,0.0,1.0,1.0,7.0
file,0.0,0.0,0.0,4.0
filed,0.0,0.0,0.0,1.0
filial,0.0,0.0,2.0,0.0
filigree,0.0,0.0,0.0,1.0
fill,2.0,1.0,1.0,1.0
filled,4.0,4.0,1.0,12.0
filling,2.0,0.0,1.0,4.0
fills,0.0,3.0,0.0,0.0
films,0.0,0.0,0.0,1.0
filtered,0.0,0.0,0.0,1.0
filthy,0.0,0.0,0.0,6.0
fin,0.0,1.0,0.0,0.0
final,2.0,2.0,1.0,9.0
finale,1.0,0.0,0.0,0.0
finally,5.0,6.0,7.0,20.0
finances,2.0,0.0,1.0,0.0
find,23.0,43.0,58.0,50.0
findin,0.0,0.0,0.0,1.0
finding,18.0,8.0,13.0,4.0
finds,0.0,3.0,1.0,0.0
fine,33.0,7.0,32.0,6.0
finely,0.0,1.0,0.0,0.0
finer,0.0,0.0,5.0,0.0
finery,1.0,0.0,2.0,0.0
finesse,0.0,1.0,0.0,0.0
finest,2.0,0.0,2.0,1.0
finger,0.0,3.0,0.0,6.0
fingered,0.0,0.0,0.0,4.0
fingering,0.0,0.0,1.0,0.0
fingers,2.0,7.0,3.0,6.0
finis,1.0,0.0,0.0,0.0
finish,4.0,0.0,4.0,1.0
finished,2.0,3.0,11.0,4.0
finishing,1.0,0.0,1.0,1.0
fins,0.0,0.0,0.0,1.0
fir,0.0,1.0,0.0,0.0
fire,3.0,9.0,6.0,26.0
fired,0.0,1.0,0.0,4.0
firelight,0.0,0.0,0.0,2.0
fireplace,0.0,1.0,1.0,0.0
fires,1.0,2.0,0.0,7.0
firing,0.0,0.0,0.0,3.0
firm,2.0,5.0,3.0,2.0
firmer,0.0,1.0,0.0,0.0
firmest,0.0,0.0,2.0,0.0
firmly,1.0,0.0,1.0,1.0
firmness,2.0,0.0,1.0,0.0
first,113.0,57.0,145.0,94.0
fish,0.0,0.0,5.0,11.0
fished,0.0,0.0,0.0,1.0
fishes,0.0,0.0,0.0,1.0
fishing,1.0,0.0,4.0,1.0
fissure,0.0,1.0,0.0,0.0
fist,0.0,1.0,0.0,1.0
fists,0.0,0.0,0.0,2.0
fit,10.0,1.0,4.0,2.0
fitfully,0.0,0.0,0.0,1.0
fits,0.0,3.0,0.0,0.0
fitted,2.0,1.0,6.0,2.0
fitting,3.0,1.0,0.0,3.0
fitzwilliam,0.0,0.0,36.0,0.0
five,12.0,16.0,32.0,23.0
fix,4.0,2.0,3.0,2.0
fixed,13.0,6.0,22.0,8.0
fixedly,0.0,1.0,0.0,1.0
fixing,4.0,1.0,2.0,0.0
fixture,0.0,2.0,0.0,0.0
flaccid,0.0,0.0,0.0,1.0
flag,1.0,0.0,0.0,0.0
flagons,0.0,1.0,0.0,0.0
flagrant,1.0,0.0,0.0,0.0
flail,0.0,0.0,0.0,3.0
flame,0.0,3.0,0.0,2.0
flaming,0.0,1.0,1.0,2.0
flank,0.0,1.0,0.0,2.0
flanked,0.0,1.0,0.0,0.0
flap,0.0,0.0,0.0,2.0
flapped,0.0,0.0,0.0,2.0
flapping,0.0,0.0,0.0,3.0
flaring,0.0,1.0,0.0,1.0
flash,0.0,2.0,0.0,4.0
flashed,0.0,0.0,0.0,2.0
flashing,0.0,1.0,0.0,1.0
flask,0.0,2.0,0.0,0.0
flat,1.0,4.0,1.0,6.0
flats,0.0,0.0,0.0,1.0
flattened,0.0,1.0,0.0,3.0
flatter,2.0,1.0,10.0,1.0
flattered,4.0,0.0,7.0,0.0
flattering,1.0,0.0,4.0,0.0
flattery,2.0,0.0,0.0,0.0
flaxen,0.0,1.0,0.0,1.0
flecked,0.0,2.0,0.0,0.0
fled,0.0,7.0,0.0,1.0
fleet,0.0,1.0,0.0,1.0
flesh,0.0,1.0,0.0,7.0
fleshless,0.0,0.0,0.0,1.0
fleshy,0.0,1.0,0.0,0.0
flew,0.0,5.0,2.0,4.0
flexible,0.0,0.0,0.0,2.0
flickered,0.0,1.0,0.0,1.0
flickering,0.0,1.0,0.0,0.0
flies,0.0,0.0,0.0,1.0
flight,1.0,4.0,3.0,4.0
fling,1.0,0.0,0.0,0.0
flinging,0.0,0.0,0.0,1.0
flint,0.0,1.0,0.0,0.0
flippancy,0.0,0.0,0.0,1.0
flippantly,0.0,1.0,0.0,0.0
flippers,0.0,0.0,0.0,1.0
flirt,0.0,0.0,4.0,0.0
flirtation,0.0,0.0,2.0,0.0
flirting,1.0,0.0,2.0,0.0
flitted,0.0,0.0,0.0,1.0
flitting,0.0,0.0,0.0,1.0
floated,0.0,2.0,0.0,1.0
floating,0.0,1.0,0.0,1.0
flock,0.0,0.0,0.0,1.0
flocking,0.0,0.0,0.0,1.0
flogged,0.0,0.0,1.0,0.0
flood,0.0,0.0,0.0,2.0
flooded,0.0,1.0,0.0,0.0
floods,0.0,0.0,0.0,1.0
floor,2.0,4.0,0.0,2.0
flopped,0.0,0.0,0.0,1.0
florid,0.0,0.0,0.0,2.0
flotilla,0.0,0.0,0.0,1.0
floundering,0.0,1.0,0.0,0.0
flourished,0.0,1.0,0.0,0.0
flourishes,0.0,0.0,0.0,1.0
flow,2.0,0.0,4.0,2.0
flowed,0.0,1.0,1.0,3.0
flower,3.0,0.0,0.0,5.0
flowering,0.0,0.0,0.0,1.0
flowers,0.0,0.0,0.0,2.0
flowing,1.0,0.0,1.0,0.0
flown,0.0,0.0,0.0,3.0
fluctuating,0.0,0.0,1.0,0.0
fluent,0.0,0.0,0.0,1.0
fluently,0.0,0.0,1.0,1.0
fluff,0.0,0.0,0.0,1.0
fluffy,0.0,0.0,0.0,1.0
flung,0.0,1.0,0.0,1.0
flurried,1.0,1.0,0.0,0.0
flurry,0.0,0.0,0.0,2.0
flush,0.0,2.0,0.0,0.0
flushed,1.0,9.0,0.0,2.0
flutter,0.0,0.0,3.0,1.0
fluttered,0.0,2.0,1.0,3.0
fluttering,0.0,1.0,0.0,0.0
flutterings,0.0,0.0,1.0,0.0
fly,1.0,2.0,0.0,3.0
flying,2.0,2.0,2.0,11.0
foam,0.0,0.0,0.0,1.0
foaming,0.0,2.0,0.0,1.0
focused,0.0,0.0,0.0,1.0
focusing,0.0,0.0,0.0,1.0
focussing,0.0,0.0,0.0,1.0
foe,0.0,0.0,0.0,1.0
foeman,0.0,2.0,0.0,0.0
fog,0.0,16.0,0.0,0.0
foggy,0.0,2.0,0.0,2.0
foil,0.0,1.0,0.0,0.0
foils,0.0,0.0,0.0,1.0
fol,0.0,1.0,0.0,0.0
folded,1.0,3.0,1.0,2.0
folding,3.0,0.0,0.0,1.0
foliage,0.0,1.0,0.0,9.0
folio,0.0,0.0,0.0,1.0
folios,0.0,0.0,1.0,0.0
folk,0.0,9.0,0.0,6.0
folkestone,0.0,1.0,0.0,0.0
folks,1.0,0.0,0.0,0.0
follies,1.0,0.0,4.0,0.0
follow,9.0,9.0,11.0,17.0
followed,15.0,25.0,25.0,11.0
following,9.0,8.0,23.0,8.0
follows,0.0,2.0,8.0,2.0
folly,6.0,0.0,11.0,3.0
fomlidable,0.0,1.0,0.0,0.0
fond,11.0,4.0,16.0,1.0
fonder,0.0,0.0,2.0,0.0
fondle,0.0,0.0,0.0,1.0
fondly,0.0,0.0,0.0,1.0
food,1.0,11.0,1.0,13.0
fool,5.0,2.0,3.0,1.0
foolish,2.0,2.0,8.0,8.0
fools,0.0,1.0,0.0,2.0
foolscap,0.0,1.0,0.0,0.0
foot,7.0,10.0,1.0,18.0
football,0.0,0.0,0.0,2.0
footed,0.0,0.0,0.0,1.0
footfall,0.0,0.0,0.0,1.0
footing,5.0,1.0,2.0,0.0
footman,0.0,0.0,1.0,0.0
footmark,0.0,1.0,0.0,0.0
footmarks,0.0,1.0,0.0,2.0
footpath,1.0,0.0,0.0,0.0
footprint,0.0,3.0,0.0,0.0
footprints,0.0,6.0,0.0,0.0
footsteps,1.0,5.0,0.0,1.0
footstool,0.0,0.0,1.0,0.0
for,707.0,420.0,1060.0,494.0
forbad,1.0,0.0,0.0,0.0
forbade,0.0,0.0,1.0,0.0
forbear,0.0,1.0,0.0,1.0
forbearance,2.0,0.0,6.0,0.0
forbearing,1.0,0.0,1.0,0.0
forbid,1.0,1.0,4.0,0.0
forbidding,0.0,1.0,1.0,1.0
forbore,0.0,0.0,1.0,1.0
force,1.0,2.0,8.0,9.0
forced,10.0,5.0,20.0,3.0
forces,0.0,1.0,0.0,4.0
forcibly,0.0,0.0,4.0,0.0
forcing,0.0,1.0,1.0,2.0
fordyce,0.0,0.0,1.0,0.0
fore,0.0,1.0,0.0,3.0
forearm,0.0,1.0,0.0,2.0
forearms,0.0,0.0,0.0,1.0
foreboding,1.0,0.0,0.0,0.0
forefinger,0.0,1.0,0.0,0.0
forego,1.0,0.0,1.0,0.0
foregoing,0.0,0.0,0.0,1.0
foreground,0.0,0.0,0.0,3.0
forehead,0.0,3.0,0.0,4.0
foreign,2.0,1.0,0.0,1.0
foremost,1.0,0.0,0.0,1.0
forenoon,0.0,0.0,0.0,1.0
forepaws,0.0,0.0,0.0,1.0
foresaw,1.0,1.0,1.0,0.0
foresee,2.0,1.0,1.0,1.0
foreseeing,2.0,1.0,0.0,0.0
foreseen,2.0,0.0,2.0,3.0
foresight,2.0,0.0,0.0,0.0
forest,1.0,0.0,0.0,20.0
forethought,0.0,0.0,0.0,1.0
foretold,1.0,0.0,1.0,0.0
forever,0.0,5.0,3.0,5.0
forewarned,0.0,0.0,0.0,1.0
forfeit,0.0,1.0,1.0,3.0
forfeited,0.0,0.0,1.0,0.0
forgave,0.0,0.0,1.0,0.0
forged,0.0,0.0,0.0,1.0
forgery,0.0,1.0,0.0,0.0
forget,13.0,7.0,17.0,6.0
forgetful,1.0,0.0,0.0,0.0
forgetfulness,1.0,0.0,1.0,0.0
forgets,2.0,0.0,1.0,0.0
forgetting,2.0,1.0,2.0,1.0
forgive,2.0,4.0,10.0,1.0
forgiven,4.0,0.0,1.0,0.0
forgiveness,0.0,0.0,2.0,0.0
forgiving,0.0,0.0,1.0,0.0
forgot,4.0,1.0,5.0,0.0
forgotten,9.0,5.0,12.0,2.0
fork,1.0,0.0,0.0,2.0
forked,0.0,0.0,0.0,1.0
forlorn,0.0,0.0,1.0,1.0
form,8.0,3.0,13.0,17.0
formal,3.0,2.0,9.0,0.0
formality,1.0,0.0,3.0,0.0
formally,0.0,0.0,0.0,1.0
formation,0.0,1.0,1.0,3.0
formations,0.0,0.0,0.0,1.0
formed,6.0,2.0,16.0,19.0
former,28.0,0.0,38.0,4.0
formerly,5.0,0.0,7.0,0.0
formidable,1.0,3.0,4.0,8.0
forming,4.0,0.0,4.0,3.0
forms,2.0,2.0,2.0,8.0
fors,1.0,0.0,0.0,0.0
forsaken,0.0,1.0,0.0,0.0
forster,0.0,0.0,39.0,0.0
forsters,0.0,0.0,1.0,0.0
fort,0.0,0.0,0.0,5.0
forte,2.0,0.0,0.0,0.0
forth,4.0,2.0,4.0,15.0
forthwith,0.0,1.0,0.0,0.0
fortify,1.0,0.0,0.0,0.0
fortitude,6.0,0.0,1.0,0.0
fortnight,5.0,1.0,23.0,0.0
fortunate,2.0,1.0,15.0,0.0
fortunately,1.0,2.0,2.0,3.0
fortune,29.0,11.0,39.0,2.0
fortunes,0.0,0.0,1.0,2.0
forty,6.0,5.0,1.0,9.0
forward,25.0,8.0,27.0,32.0
forwarded,0.0,2.0,2.0,0.0
forwarder,0.0,0.0,1.0,0.0
forwarding,0.0,0.0,1.0,0.0
forwardness,1.0,0.0,0.0,0.0
forwards,0.0,0.0,1.0,3.0
fossil,0.0,0.0,0.0,1.0
fossils,0.0,0.0,0.0,1.0
fought,1.0,0.0,0.0,1.0
foul,3.0,8.0,1.0,1.0
foulmire,0.0,2.0,0.0,0.0
found,83.0,44.0,66.0,70.0
foundation,0.0,0.0,4.0,1.0
foundations,0.0,0.0,1.0,0.0
founded,0.0,2.0,3.0,0.0
fountain,0.0,0.0,0.0,1.0
four,22.0,11.0,34.0,32.0
fourteen,3.0,2.0,0.0,0.0
fourth,1.0,2.0,2.0,3.0
fourthly,0.0,0.0,1.0,0.0
fowl,0.0,0.0,0.0,3.0
fowling,0.0,0.0,0.0,1.0
foxes,0.0,1.0,0.0,0.0
foxhounds,0.0,0.0,1.0,0.0
fra,0.0,0.0,0.0,1.0
fragments,1.0,0.0,0.0,1.0
fragonard,0.0,0.0,0.0,1.0
frail,0.0,0.0,0.0,1.0
frailty,0.0,0.0,1.0,0.0
frame,0.0,1.0,1.0,2.0
framed,0.0,3.0,0.0,0.0
frames,1.0,0.0,0.0,0.0
framework,0.0,0.0,0.0,3.0
france,0.0,0.0,0.0,1.0
francisca,0.0,0.0,0.0,1.0
frank,1.0,5.0,0.0,3.0
frankest,0.0,1.0,0.0,0.0
frankland,1.0,17.0,0.0,0.0
frankly,0.0,1.0,1.0,1.0
frankness,1.0,2.0,4.0,1.0
frantic,0.0,0.0,0.0,1.0
frantically,0.0,0.0,0.0,2.0
fraser,0.0,1.0,0.0,0.0
fraternal,1.0,0.0,0.0,0.0
fraud,0.0,0.0,0.0,4.0
fraught,1.0,0.0,0.0,0.0
frayed,0.0,1.0,0.0,0.0
freakish,0.0,0.0,0.0,1.0
freaks,0.0,1.0,0.0,0.0
freckled,0.0,1.0,1.0,0.0
freckles,6.0,1.0,0.0,0.0
frederick,23.0,0.0,0.0,0.0
free,5.0,4.0,7.0,6.0
freed,0.0,1.0,0.0,0.0
freedom,1.0,1.0,4.0,0.0
freehold,1.0,0.0,0.0,0.0
freely,2.0,0.0,4.0,3.0
freeze,0.0,1.0,0.0,0.0
french,2.0,1.0,1.0,1.0
frenchman,0.0,0.0,0.0,1.0
frenzied,0.0,0.0,0.0,1.0
frenzy,0.0,0.0,0.0,2.0
frequent,3.0,0.0,13.0,2.0
frequenting,1.0,0.0,0.0,0.0
frequently,1.0,3.0,23.0,2.0
fresh,6.0,7.0,9.0,11.0
fresher,1.0,0.0,1.0,0.0
freshness,1.0,1.0,0.0,0.0
fret,0.0,0.0,3.0,2.0
fretfully,0.0,0.0,2.0,0.0
fretfulness,0.0,0.0,2.0,0.0
friday,1.0,1.0,1.0,0.0
friend,83.0,63.0,112.0,32.0
friendless,0.0,0.0,1.0,0.0
friendlier,0.0,0.0,1.0,0.0
friendliness,2.0,0.0,0.0,0.0
friendly,7.0,1.0,7.0,3.0
friends,30.0,15.0,55.0,24.0
friendship,14.0,3.0,9.0,2.0
friesland,0.0,0.0,0.0,1.0
frigate,3.0,0.0,0.0,0.0
fright,1.0,4.0,0.0,0.0
frighted,0.0,0.0,1.0,0.0
frighten,0.0,3.0,1.0,0.0
frightened,2.0,4.0,7.0,4.0
frightful,4.0,2.0,0.0,9.0
frights,1.0,0.0,0.0,0.0
frill,0.0,0.0,0.0,1.0
fringe,0.0,1.0,0.0,8.0
fringed,0.0,0.0,0.0,3.0
fringes,0.0,0.0,0.0,1.0
frisks,0.0,0.0,1.0,0.0
frivolous,0.0,0.0,3.0,1.0
frock,0.0,2.0,0.0,0.0
frog,0.0,0.0,0.0,2.0
from,295.0,286.0,493.0,361.0
fronds,0.0,0.0,0.0,1.0
front,1.0,27.0,5.0,44.0
fronted,0.0,0.0,2.0,0.0
frontier,0.0,0.0,0.0,1.0
frontiers,0.0,0.0,0.0,1.0
frontiersman,0.0,0.0,0.0,1.0
fronting,0.0,0.0,0.0,1.0
frost,1.0,0.0,1.0,0.0
frosts,1.0,0.0,0.0,0.0
frosty,1.0,0.0,0.0,0.0
froth,0.0,1.0,0.0,0.0
frozen,0.0,0.0,0.0,1.0
frugal,0.0,0.0,0.0,1.0
fruit,1.0,1.0,1.0,4.0
fruitless,1.0,1.0,0.0,0.0
fruits,0.0,1.0,2.0,1.0
fuego,0.0,0.0,0.0,1.0
fugitive,0.0,0.0,0.0,2.0
fugitives,0.0,0.0,1.0,3.0
fulfil,0.0,0.0,1.0,0.0
fulfilling,0.0,1.0,0.0,0.0
fulfilment,0.0,1.0,0.0,0.0
fulham,0.0,1.0,0.0,0.0
full,30.0,17.0,19.0,45.0
fuller,0.0,0.0,0.0,3.0
fullest,0.0,1.0,1.0,0.0
fully,14.0,0.0,5.0,3.0
fulmination,0.0,0.0,0.0,1.0
fulsome,0.0,1.0,0.0,0.0
fumes,0.0,1.0,0.0,0.0
fun,0.0,0.0,8.0,1.0
fund,1.0,0.0,0.0,0.0
funds,1.0,0.0,0.0,0.0
funnel,0.0,0.0,0.0,2.0
funnels,0.0,0.0,0.0,1.0
funny,0.0,0.0,0.0,2.0
furious,0.0,2.0,0.0,4.0
furiously,0.0,1.0,0.0,2.0
furnish,3.0,2.0,4.0,0.0
furnished,2.0,1.0,1.0,2.0
furnishers,0.0,1.0,0.0,0.0
furnishing,1.0,0.0,0.0,0.0
furniture,8.0,0.0,10.0,1.0
furrowed,0.0,0.0,0.0,1.0
furs,0.0,0.0,0.0,1.0
further,2.0,12.0,21.0,13.0
furtive,0.0,2.0,0.0,1.0
furtively,0.0,0.0,0.0,1.0
fury,0.0,3.0,0.0,1.0
fus,0.0,1.0,0.0,0.0
fuss,0.0,0.0,1.0,0.0
futile,0.0,0.0,0.0,1.0
future,14.0,5.0,15.0,14.0
futurity,1.0,0.0,0.0,0.0
fuzzy,0.0,0.0,0.0,1.0
g,0.0,0.0,0.0,5.0
gabbling,0.0,0.0,0.0,1.0
gabled,0.0,1.0,0.0,0.0
gad,1.0,0.0,0.0,0.0
gadding,1.0,0.0,0.0,0.0
gaelic,0.0,1.0,0.0,0.0
gag,0.0,1.0,0.0,0.0
gaieties,0.0,0.0,2.0,0.0
gaiety,2.0,0.0,2.0,0.0
gaily,0.0,0.0,2.0,0.0
gain,3.0,1.0,2.0,1.0
gained,4.0,1.0,11.0,6.0
gainer,1.0,0.0,0.0,0.0
gaining,1.0,0.0,3.0,0.0
gains,0.0,1.0,0.0,0.0
gainsaid,0.0,1.0,0.0,0.0
gait,0.0,0.0,0.0,1.0
gaiters,0.0,0.0,0.0,1.0
gale,1.0,0.0,0.0,1.0
galileo,0.0,0.0,0.0,1.0
gallant,2.0,0.0,1.0,0.0
gallantly,0.0,0.0,0.0,1.0
gallantry,5.0,0.0,8.0,0.0
galleries,0.0,1.0,0.0,1.0
gallery,0.0,4.0,5.0,1.0
gallop,0.0,1.0,0.0,0.0
galloping,0.0,1.0,0.0,0.0
gambols,0.0,0.0,0.0,1.0
game,3.0,9.0,7.0,8.0
gamecock,0.0,0.0,0.0,1.0
gamester,0.0,0.0,1.0,0.0
gaming,0.0,0.0,1.0,0.0
gance,0.0,1.0,0.0,0.0
gang,0.0,0.0,0.0,2.0
ganglia,0.0,0.0,0.0,1.0
ganoid,0.0,0.0,0.0,1.0
gap,0.0,1.0,0.0,4.0
gaped,0.0,0.0,1.0,0.0
gapes,1.0,0.0,0.0,0.0
gaping,0.0,1.0,0.0,1.0
gapo,0.0,0.0,0.0,1.0
gaps,0.0,0.0,0.0,1.0
garcia,0.0,1.0,0.0,0.0
garden,3.0,2.0,12.0,3.0
gardener,0.0,0.0,2.0,0.0
gardens,2.0,0.0,0.0,0.0
gardiner,0.0,0.0,95.0,0.0
gardiners,0.0,0.0,6.0,0.0
gargoyle,0.0,0.0,0.0,1.0
gas,0.0,0.0,0.0,11.0
gashes,0.0,0.0,0.0,1.0
gasp,0.0,1.0,0.0,2.0
gasped,0.0,2.0,0.0,1.0
gasping,0.0,0.0,0.0,2.0
gate,3.0,23.0,6.0,4.0
gates,1.0,3.0,2.0,0.0
gateway,0.0,1.0,0.0,2.0
gather,0.0,1.0,0.0,3.0
gathered,0.0,0.0,2.0,11.0
gathering,0.0,1.0,1.0,3.0
gatherings,0.0,0.0,0.0,1.0
gation,0.0,1.0,0.0,0.0
gauchos,0.0,0.0,0.0,1.0
gaudy,0.0,0.0,1.0,0.0
gaunt,0.0,1.0,0.0,7.0
gave,29.0,29.0,54.0,42.0
gay,5.0,0.0,2.0,0.0
gayer,0.0,0.0,1.0,0.0
gaze,1.0,0.0,1.0,3.0
gazed,0.0,8.0,0.0,5.0
gazette,0.0,0.0,0.0,8.0
gazing,0.0,4.0,0.0,5.0
geance,0.0,1.0,0.0,0.0
genera,0.0,1.0,0.0,0.0
general,34.0,4.0,51.0,24.0
generality,0.0,0.0,2.0,0.0
generally,18.0,0.0,16.0,0.0
generation,1.0,0.0,1.0,1.0
generations,0.0,2.0,1.0,2.0
generosity,2.0,4.0,0.0,0.0
generous,2.0,1.0,12.0,1.0
generously,1.0,0.0,1.0,0.0
genesis,0.0,0.0,0.0,1.0
genial,0.0,0.0,0.0,2.0
genius,1.0,2.0,2.0,1.0
gent,0.0,1.0,0.0,0.0
genteel,1.0,0.0,3.0,0.0
gentle,7.0,0.0,5.0,6.0
gentleman,32.0,21.0,40.0,9.0
gentlemanlike,2.0,0.0,8.0,0.0
gentlemen,11.0,8.0,37.0,9.0
gentleness,5.0,0.0,4.0,0.0
gentlest,0.0,0.0,1.0,0.0
gentlewoman,0.0,0.0,1.0,0.0
gently,3.0,1.0,0.0,2.0
gentry,0.0,1.0,0.0,0.0
genuine,0.0,0.0,2.0,1.0
genus,0.0,0.0,0.0,1.0
geographical,0.0,0.0,0.0,1.0
